Year      Month  Day    Hour  PWV
2014      8      6      3     0.773
2014      8      6      6     0.545
2014      8      6      9     0.596
2014      8      6     12     0.466
2014      8      6     15     0.523
2014      8      6     18     0.730
2014      8      6     21     0.921
2014      8      7      0     1.092
2014      8      7      3     1.110
2014      8      7      6     1.400
2014      8      7      9     1.740
2014      8      7     12     2.149
2014      8      7     15     2.364
2014      8      7     18     2.195
2014      8      7     21     1.958
2014      8      8      0     2.649
2014      8      8      3     2.876
2014      8      8      6     2.839
2014      8      8      9     4.348
2014      8      8     12     5.646
2014      8      8     15     NaN
2014      8      8     18     NaN
2014      8      8     21     5.131
2014      8      9      0     5.243
2014      8      9      3     NaN
2014      8      9      6     NaN
2014      8      9      9     NaN
2014      8      9     12     NaN
2014      8      9     15     NaN
2014      8      9     18     NaN
2014      8      9     21     NaN
2014      8     10      0     3.348
2014      8     10      3     1.522
2014      8     10      6     0.841
2014      8     10      9     0.665
2014      8     10     12     0.378
2014      8     10     15     0.430
2014      8     10     18     0.824
2014      8     10     21     1.004
2014      8     11      0     1.218
2014      8     11      3     0.647
2014      8     11      6     0.603
2014      8     11      9     0.574
2014      8     11     12     0.354
2014      8     11     15     0.328
2014      8     11     18     0.481
2014      8     11     21     0.676
2014      8     12      0     0.896
2014      8     12      3     0.365
2014      8     12      6     0.431
2014      8     12      9     0.487
2014      8     12     12     0.484
2014      8     12     15     0.516
2014      8     12     18     0.645
2014      8     12     21     0.624
2014      8     13      0     0.784
2014      8     13      3     0.377
2014      8     13      6     0.344
2014      8     13      9     0.399
2014      8     13     12     0.337
2014      8     13     15     0.383
2014      8     13     18     0.518
2014      8     13     21     0.870
2014      8     14      0     1.079
2014      8     14      3     0.962
2014      8     14      6     1.464
2014      8     14      9     1.951
2014      8     14     12     2.451
2014      8     14     15     2.091
2014      8     14     18     2.132
2014      8     14     21     2.636
2014      8     15      0     2.259
2014      8     15      3     2.253
2014      8     15      6     1.736
2014      8     15      9     2.147
2014      8     15     12     1.540
2014      8     15     15     1.248
2014      8     15     18     1.276
2014      8     15     21     1.188
2014      8     16      0     1.281
2014      8     16      3     0.926
2014      8     16      6     1.076
2014      8     16      9     1.005
2014      8     16     12     1.017
2014      8     16     15     0.990
2014      8     16     18     1.016
2014      8     16     21     1.163
2014      8     17      0     1.291
2014      8     17      3     0.976
2014      8     17      6     0.482
2014      8     17      9     0.355
2014      8     17     12     0.678
2014      8     17     15     0.742
2014      8     17     18     0.837
2014      8     17     21     1.149
2014      8     18      0     1.363
2014      8     18      3     1.334
2014      8     18      6     1.520
2014      8     18      9     1.233
2014      8     18     12     1.197
2014      8     18     15     1.305
2014      8     18     18     1.702
2014      8     18     21     1.809
2014      8     19      0     1.326
2014      8     19      3     0.961
2014      8     19      6     0.624
2014      8     19      9     0.379
2014      8     19     12     0.645
2014      8     19     15     0.546
2014      8     19     18     0.981
2014      8     19     21     1.847
2014      8     20      0     1.665
2014      8     20      3     1.595
2014      8     20      6     1.523
2014      8     20      9     1.200
2014      8     20     12     1.202
2014      8     20     15     1.462
2014      8     20     18     1.561
2014      8     20     21     1.501
2014      8     21      0     1.398
2014      8     21      3     1.351
2014      8     21      6     1.153
2014      8     21      9     0.687
2014      8     21     12     0.411
2014      8     21     15     0.562
2014      8     21     18     0.557
2014      8     21     21     0.686
2014      8     22      0     1.057
2014      8     22      3     0.983
2014      8     22      6     0.727
2014      8     22      9     1.034
2014      8     22     12     1.093
2014      8     22     15     0.787
2014      8     22     18     0.728
2014      8     22     21     1.128
2014      8     23      0     1.440
2014      8     23      3     1.157
2014      8     23      6     1.352
2014      8     23      9     1.089
2014      8     23     12     0.809
2014      8     23     15     NaN
2014      8     23     18     NaN
2014      8     23     21     1.185
2014      8     24      0     0.830
2014      8     24      3     0.630
2014      8     24      6     0.841
2014      8     24      9     0.682
2014      8     24     12     0.625
2014      8     24     15     0.654
2014      8     24     18     0.792
2014      8     24     21     1.107
2014      8     25      0     1.009
2014      8     25      3     0.610
2014      8     25      6     0.718
2014      8     25      9     0.656
2014      8     25     12     0.572
2014      8     25     15     0.558
2014      8     25     18     0.555
2014      8     25     21     0.576
2014      8     26      0     0.528
2014      8     26      3     0.372
2014      8     26      6     0.369
2014      8     26      9     0.619
2014      8     26     12     0.724
2014      8     26     15     0.689
2014      8     26     18     1.006
2014      8     26     21     1.488
2014      8     27      0     1.802
2014      8     27      3     1.862
2014      8     27      6     1.633
2014      8     27      9     1.176
2014      8     27     12     1.252
2014      8     27     15     1.245
2014      8     27     18     1.491
2014      8     27     21     1.254
2014      8     28      0     1.364
2014      8     28      3     1.125
2014      8     28      6     1.357
2014      8     28      9     1.267
2014      8     28     12     1.154
